employee_id,department,level,years_experience,age,education,salary,performance_score,remote_days_per_week,city,hire_date,attrition
EMP01121,Operations,Director,27,26.0,PhD,64300.0,3.32,,San Francisco,2020-06-17,No
EMP01122,Engineering,Lead,12,38.0,Bachelor,110700.0,2.32,0.0,San Francisco,2020-06-20,No
EMP01123,Finance,Lead,17,58.0,Master,90900.0,4.36,2.0,Chicago,2020-06-24,No
EMP01124,HR,Junior,27,35.0,High School,,4.05,5.0,San Francisco,2020-06-27,No
EMP01125,Finance,Senior,19,60.0,Bachelor,29600.0,3.88,,Austin,2020-06-30,No
EMP01126,Finance,Manager,21,62.0,Bachelor,,4.99,0.0,Seattle,2020-07-04,No
EMP01127,Engineering,Mid,13,49.0,High School,41800.0,2.04,3.0,Seattle,2020-07-07,Yes
EMP01128,HR,Lead,17,52.0,Bachelor,43500.0,3.94,5.0,Chicago,2020-07-11,No
EMP01129,Finance,Manager,1,38.0,Bachelor,,3.21,1.0,Austin,2020-07-14,No
EMP01130,Legal,Manager,1,56.0,High School,55700.0,2.25,5.0,Austin,2020-07-17,No
EMP01131,Legal,Senior,2,61.0,High School,95800.0,1.64,3.0,New York,2020-07-21,
EMP01132,HR,Manager,4,43.0,Master,80700.0,4.58,2.0,san francisco,2020-07-24,No
EMP01133,Sales,Lead,24,50.0,Master,51400.0,3.38,4.0,San Francisco,2020-07-28,No
EMP01134,Operations,Director,15,31.0,Bachelor,60500.0,4.3,4.0,Chicago,2020-07-31,No
EMP01135,Finance,Director,21,39.0,PhD,87500.0,3.18,2.0,Seattle,2020-08-04,No
EMP01136,Finance,Manager,14,56.0,Master,92400.0,1.88,3.0,  new york,2020-08-07,No
EMP01137,HR,Lead,11,37.0,Master,78300.0,2.35,0.0,Boston,2020-08-10,No
EMP01138,Legal,Lead,29,28.0,PhD,46300.0,2.53,5.0,New York,2020-08-14,No
EMP01139,Operations,Junior,8,51.0,PhD,64700.0,4.89,5.0,san francisco,2020-08-17,No
EMP01140,Sales,Senior,25,,High School,134500.0,1.02,0.0,Austin,2020-08-21,No
EMP01141,Finance,Mid,13,44.0,Master,44700.0,4.94,4.0,San Francisco,2020-08-24,No
EMP01142,Engineering,Junior,28,29.0,Associate,84400.0,4.92,,Seattle,2020-08-27,No
EMP01143,Legal,Mid,20,38.0,Associate,128000.0,4.98,,  new york,2020-08-31,No
EMP01144,HR,Lead,15,42.0,Bachelor,68200.0,2.91,2.0,New York,2020-09-03,No
EMP01145,HR,Director,10,47.0,Master,120800.0,4.86,,Austin,2020-09-07,No
EMP01146,Legal,Junior,5,49.0,Associate,57800.0,2.58,2.0,Seattle,2020-09-10,
EMP01147,Finance,Manager,9,60.0,Master,25600.0,1.11,,Seattle,2020-09-13,No
EMP01148,Sales,Manager,27,,Master,60500.0,1.9,1.0,Austin,2020-09-17,No
EMP01149,Finance,Mid,7,61.0,Associate,56100.0,4.78,4.0,Austin,2020-09-20,No
EMP01150,Legal,Lead,15,40.0,Master,,1.06,2.0,Chicago,2020-09-24,No
EMP01151,Marketing,Director,2,50.0,PhD,64600.0,3.18,1.0,Seattle,2020-09-27,No
EMP01152,Finance,Mid,1,41.0,Bachelor,99800.0,1.3,0.0,Austin,2020-09-30,No
EMP01153,Operations,Director,15,41.0,High School,60100.0,2.15,4.0,Boston,2020-10-04,Yes
EMP01154,Legal,Senior,18,31.0,Associate,65600.0,1.35,4.0,san francisco,2020-10-07,No
EMP01155,Operations,Director,29,33.0,High School,109300.0,4.44,2.0,  new york,2020-10-11,No
EMP01156,Legal,Manager,8,54.0,Bachelor,56300.0,3.36,2.0,  new york,2020-10-14,No
EMP01157,Marketing,Junior,15,46.0,PhD,,4.61,3.0,Boston,2020-10-18,No
EMP01158,Operations,Junior,21,46.0,PhD,32300.0,3.75,,  new york,2020-10-21,No
EMP01159,Operations,Junior,25,25.0,PhD,50800.0,4.88,0.0,New York,2020-10-24,No
EMP01160,Engineering,Director,27,25.0,PhD,69700.0,3.04,0.0,  new york,2020-10-28,No
EMP01161,HR,Manager,3,30.0,Associate,105200.0,3.55,5.0,San Francisco,2020-10-31,No
EMP01162,Operations,Director,9,36.0,Associate,52200.0,3.31,1.0,  new york,2020-11-04,No
EMP01163,HR,Lead,18,47.0,Master,51900.0,2.94,1.0,Boston,2020-11-07,No
EMP01164,Legal,Manager,12,,Master,81800.0,4.38,3.0,Chicago,2020-11-10,No
EMP01165,Sales,Manager,17,47.0,Bachelor,85800.0,3.58,5.0,Austin,2020-11-14,Yes
EMP01166,Finance,Director,14,49.0,Master,49100.0,,0.0,San Francisco,2020-11-17,Yes
EMP01167,Engineering,Director,29,28.0,Bachelor,62000.0,,,Chicago,2020-11-21,Yes
EMP01168,Legal,Junior,3,53.0,Bachelor,102200.0,1.76,,Seattle,2020-11-24,No
EMP01169,Marketing,Manager,8,33.0,Bachelor,45500.0,3.6,,San Francisco,2020-11-27,Yes
EMP01170,Sales,Junior,3,56.0,PhD,83500.0,1.8,,Boston,2020-12-01,No
EMP01171,Engineering,Lead,28,53.0,High School,62100.0,3.33,1.0,Chicago,2020-12-04,No
EMP01172,Engineering,Senior,15,30.0,High School,110100.0,3.71,0.0,Austin,2020-12-08,Yes
EMP01173,Legal,Junior,27,35.0,Associate,89500.0,4.99,,Austin,2020-12-11,No
EMP01174,Marketing,Director,20,34.0,Bachelor,97000.0,1.12,0.0,  new york,2020-12-15,No
EMP01175,Marketing,Mid,14,54.0,PhD,61600.0,1.36,5.0,Chicago,2020-12-18,No
EMP01176,HR,Senior,23,53.0,Master,95600.0,1.31,1.0,Seattle,2020-12-21,No
EMP01177,Finance,Lead,1,40.0,Master,95000.0,2.59,2.0,  new york,2020-12-25,Yes
EMP01178,Legal,Director,27,51.0,Associate,88000.0,4.29,2.0,Boston,2020-12-28,No
EMP01179,Sales,Senior,26,37.0,Associate,67900.0,4.38,5.0,Chicago,2021-01-01,No
EMP01180,Finance,Director,13,33.0,Bachelor,79100.0,3.95,1.0,New York,2021-01-04,
EMP01181,Sales,Junior,2,31.0,Bachelor,28700.0,4.59,3.0,Chicago,2021-01-07,No
EMP01182,Engineering,Director,21,23.0,Master,500000.0,2.29,4.0,Chicago,2021-01-11,
EMP01183,Operations,Lead,27,39.0,Master,59900.0,1.35,5.0,Boston,2021-01-14,No
EMP01184,Operations,Mid,22,34.0,Master,66600.0,1.23,0.0,Austin,2021-01-18,No
EMP01185,Legal,Junior,3,50.0,Master,42100.0,4.41,5.0,  new york,2021-01-21,No
EMP01186,Marketing,Junior,29,45.0,High School,91800.0,3.92,4.0,Seattle,2021-01-24,No
EMP01187,Marketing,Lead,0,59.0,Bachelor,88200.0,3.79,5.0,  new york,2021-01-28,No
EMP01188,Engineering,Lead,22,33.0,Bachelor,67600.0,2.36,1.0,Chicago,2021-01-31,Yes
EMP01189,Engineering,Senior,27,50.0,Master,16600.0,2.52,0.0,San Francisco,2021-02-04,No
EMP01190,Sales,Mid,8,43.0,PhD,57200.0,4.83,4.0,Austin,2021-02-07,Yes
EMP01191,Engineering,Director,16,57.0,Master,86500.0,1.26,,Austin,2021-02-11,No
EMP01192,Legal,Senior,13,22.0,Associate,,4.09,2.0,san francisco,2021-02-14,No
EMP01193,Sales,Director,16,64.0,PhD,73800.0,2.24,3.0,Chicago,2021-02-17,
EMP01194,Finance,Director,0,61.0,Associate,,1.16,5.0,Boston,2021-02-21,No
EMP01195,Marketing,Director,9,55.0,PhD,35500.0,3.97,5.0,San Francisco,2021-02-24,No
EMP01196,Marketing,Senior,22,55.0,Associate,99100.0,2.32,4.0,Chicago,2021-02-28,No
EMP01197,Operations,Junior,15,54.0,Master,39000.0,,3.0,San Francisco,2021-03-03,No
EMP01198,Operations,Lead,26,25.0,Master,69900.0,3.83,5.0,Austin,2021-03-06,No
EMP01199,Legal,Junior,24,59.0,PhD,49100.0,3.14,2.0,San Francisco,2021-03-10,No
EMP01200,Marketing,Mid,18,51.0,Associate,99800.0,4.11,4.0,  new york,2021-03-13,No
EMP01201,Legal,Senior,23,41.0,High School,89600.0,3.32,1.0,Chicago,2021-03-17,No
EMP01202,Finance,Mid,24,47.0,PhD,,2.15,0.0,New York,2021-03-20,No
EMP01203,Finance,Lead,2,,PhD,92300.0,3.94,2.0,New York,2021-03-23,No
EMP01204,HR,Lead,27,28.0,Bachelor,37700.0,3.36,3.0,San Francisco,2021-03-27,No
EMP01205,Sales,Manager,11,28.0,PhD,73000.0,1.05,3.0,Boston,2021-03-30,No
EMP01206,Operations,Mid,2,50.0,High School,48600.0,4.61,2.0,Chicago,2021-04-03,No
EMP01207,Sales,Junior,14,44.0,Master,100600.0,3.18,,Seattle,2021-04-06,Yes
EMP01208,Operations,Mid,16,55.0,Associate,84400.0,4.47,1.0,New York,2021-04-10,No
EMP01209,HR,Senior,17,41.0,Bachelor,91200.0,4.53,5.0,san francisco,2021-04-13,No
EMP01210,Marketing,Lead,6,36.0,Associate,61200.0,2.78,1.0,Austin,2021-04-16,No
EMP01211,Legal,Lead,18,54.0,Master,93600.0,3.03,5.0,  new york,2021-04-20,No
EMP01212,Sales,Mid,6,38.0,PhD,47100.0,2.66,5.0,Chicago,2021-04-23,No
EMP01213,Operations,Mid,4,41.0,High School,50700.0,2.8,3.0,Chicago,2021-04-27,No
EMP01214,Sales,Director,25,34.0,Bachelor,70600.0,4.58,5.0,  new york,2021-04-30,No
EMP01215,Marketing,Mid,7,45.0,High School,51600.0,4.15,2.0,New York,2021-05-03,No
EMP01216,Legal,Director,20,58.0,High School,92700.0,1.51,,  new york,2021-05-07,
EMP01217,Engineering,Senior,15,28.0,High School,63200.0,3.44,5.0,  new york,2021-05-10,No
EMP01218,Operations,Senior,15,29.0,High School,48000.0,4.98,2.0,Seattle,2021-05-14,No
EMP01219,Engineering,Junior,18,44.0,Master,44700.0,3.38,0.0,san francisco,2021-05-17,Yes
EMP01220,HR,Mid,24,35.0,High School,92400.0,4.14,3.0,  new york,2021-05-20,No
EMP01221,Legal,Junior,14,25.0,High School,,4.08,1.0,Austin,2021-05-24,No
EMP01222,Finance,Manager,6,42.0,Master,49700.0,2.4,4.0,Seattle,2021-05-27,No
EMP01223,Sales,Senior,4,31.0,Associate,110100.0,2.49,1.0,Austin,2021-05-31,No
EMP01224,Operations,Lead,22,43.0,Master,5000.0,3.9,1.0,New York,2021-06-03,No
EMP01225,Sales,Director,10,51.0,PhD,92900.0,3.0,,Chicago,2021-06-06,No
EMP01226,HR,Manager,9,51.0,Master,85700.0,3.28,4.0,Austin,2021-06-10,No
EMP01227,HR,Lead,24,37.0,Associate,70200.0,3.85,,Chicago,2021-06-13,No
EMP01228,Sales,Manager,20,32.0,PhD,33500.0,4.11,3.0,San Francisco,2021-06-17,No
EMP01229,Operations,Junior,22,43.0,PhD,41900.0,2.09,5.0,San Francisco,2021-06-20,No
EMP01230,Legal,Junior,26,50.0,Bachelor,41400.0,1.59,0.0,san francisco,2021-06-24,No
EMP01231,Marketing,Director,8,,High School,87100.0,2.17,1.0,New York,2021-06-27,No
EMP01232,Legal,Senior,0,35.0,PhD,91700.0,3.03,,san francisco,2021-06-30,Yes
EMP01233,Marketing,Director,19,35.0,PhD,53000.0,2.37,5.0,New York,2021-07-04,No
EMP01234,Finance,Lead,0,23.0,Associate,73000.0,3.27,1.0,Boston,2021-07-07,No
EMP01235,Legal,Manager,7,34.0,PhD,75200.0,1.21,3.0,New York,2021-07-11,No
EMP01236,Sales,Director,2,24.0,Associate,77000.0,3.04,3.0,San Francisco,2021-07-14,Yes
EMP01237,Sales,Mid,1,51.0,High School,56000.0,2.47,2.0,Austin,2021-07-17,No
EMP01238,Operations,Mid,29,39.0,Bachelor,116000.0,3.14,3.0,  new york,2021-07-21,No
EMP01239,Sales,Senior,3,57.0,Bachelor,91900.0,2.69,3.0,  new york,2021-07-24,No
EMP01240,Operations,Director,26,42.0,High School,76800.0,2.14,1.0,  new york,2021-07-28,No
EMP01241,Sales,Lead,18,40.0,High School,62000.0,4.62,0.0,Seattle,2021-07-31,No
EMP01242,HR,Mid,10,,Master,,1.74,,  new york,2021-08-03,
EMP01243,Engineering,Senior,4,49.0,PhD,84900.0,3.73,1.0,New York,2021-08-07,No
EMP01244,Sales,Director,28,25.0,PhD,63200.0,4.7,,  new york,2021-08-10,No
EMP01245,Engineering,Senior,23,36.0,PhD,78300.0,3.15,5.0,Seattle,2021-08-14,
EMP01246,Marketing,Lead,9,22.0,Associate,27500.0,4.51,,Seattle,2021-08-17,
EMP01247,Finance,Mid,23,37.0,Master,61800.0,1.5,3.0,San Francisco,2021-08-21,No
EMP01248,Legal,Mid,26,41.0,PhD,72300.0,2.98,2.0,Boston,2021-08-24,No
EMP01249,Legal,Mid,22,54.0,Associate,99200.0,2.83,0.0,Austin,2021-08-27,No
EMP01250,Marketing,Junior,7,38.0,Associate,51900.0,1.03,2.0,San Francisco,2021-08-31,No
EMP01251,Sales,Mid,12,,Bachelor,37900.0,2.77,4.0,New York,2021-09-03,No
EMP01252,Legal,Manager,28,26.0,Associate,86100.0,2.48,2.0,San Francisco,2021-09-07,No
EMP01253,Operations,Junior,4,60.0,High School,73400.0,3.68,2.0,San Francisco,2021-09-10,No
EMP01254,Marketing,Director,25,34.0,Associate,31900.0,4.75,5.0,San Francisco,2021-09-13,No
EMP01255,HR,Junior,25,57.0,High School,33200.0,1.34,3.0,New York,2021-09-17,No
EMP01256,Engineering,Junior,26,51.0,High School,58800.0,2.31,5.0,New York,2021-09-20,No
EMP01257,Operations,Junior,11,25.0,Bachelor,72900.0,,3.0,san francisco,2021-09-24,No
EMP01258,Legal,Senior,26,44.0,Bachelor,109700.0,2.82,5.0,San Francisco,2021-09-27,Yes
EMP01259,Operations,Manager,12,42.0,Associate,48000.0,4.1,3.0,San Francisco,2021-09-30,
EMP01260,Sales,Lead,21,42.0,Bachelor,88500.0,,,Seattle,2021-10-04,No
EMP01261,HR,Mid,7,27.0,Bachelor,26000.0,1.11,3.0,san francisco,2021-10-07,No
EMP01262,Engineering,Junior,14,45.0,PhD,84000.0,3.84,3.0,Austin,2021-10-11,No
EMP01263,HR,Lead,12,52.0,Associate,112700.0,4.54,2.0,Seattle,2021-10-14,
EMP01264,Marketing,Senior,0,40.0,Associate,78500.0,3.06,4.0,Boston,2021-10-18,No
EMP01265,Sales,Lead,21,59.0,Associate,58300.0,3.32,3.0,Austin,2021-10-21,No
EMP01266,Operations,Junior,5,33.0,Bachelor,105800.0,1.65,4.0,san francisco,2021-10-24,No
EMP01267,Operations,Director,10,35.0,Bachelor,83700.0,1.88,4.0,Boston,2021-10-28,No
EMP01268,Marketing,Manager,12,33.0,High School,78800.0,1.94,1.0,Austin,2021-10-31,No
EMP01269,Operations,Lead,20,36.0,Master,,2.72,1.0,San Francisco,2021-11-04,No
EMP01270,Finance,Junior,19,40.0,Master,84100.0,4.71,0.0,san francisco,2021-11-07,No
EMP01271,Sales,Junior,0,49.0,Master,57900.0,3.09,,san francisco,2021-11-10,Yes
EMP01272,Marketing,Mid,10,61.0,PhD,82800.0,1.77,5.0,Seattle,2021-11-14,Yes
EMP01273,Sales,Director,25,62.0,Bachelor,76200.0,2.06,1.0,Austin,2021-11-17,No
EMP01274,Engineering,Mid,10,26.0,High School,102100.0,2.54,3.0,Boston,2021-11-21,No
EMP01275,Sales,Director,7,26.0,High School,60600.0,3.49,4.0,Austin,2021-11-24,No
EMP01276,Sales,Manager,21,27.0,Master,71300.0,2.76,5.0,New York,2021-11-27,No
EMP01277,Engineering,Mid,2,44.0,PhD,,2.57,0.0,Austin,2021-12-01,No
EMP01278,Marketing,Manager,27,24.0,PhD,69100.0,3.26,1.0,  new york,2021-12-04,No
EMP01279,Sales,Senior,18,58.0,Master,74500.0,,2.0,San Francisco,2021-12-08,No
EMP01280,HR,Senior,11,54.0,Master,64800.0,1.32,,Chicago,2021-12-11,No
EMP01281,Sales,Director,5,64.0,Bachelor,70900.0,1.1,5.0,New York,2021-12-15,No
EMP01282,Marketing,Director,27,42.0,PhD,91800.0,2.01,0.0,Chicago,2021-12-18,No
EMP01283,Operations,Mid,22,41.0,High School,120900.0,1.37,3.0,san francisco,2021-12-21,No
EMP01284,Legal,Senior,7,22.0,Master,33000.0,2.35,5.0,San Francisco,2021-12-25,No
EMP01285,Engineering,Lead,4,60.0,Bachelor,,4.09,4.0,  new york,2021-12-28,No
EMP01286,Operations,Lead,9,38.0,High School,71500.0,3.87,3.0,san francisco,2022-01-01,No
EMP01287,Marketing,Lead,21,50.0,PhD,76200.0,,3.0,Chicago,2022-01-04,No
EMP01288,Finance,Senior,15,29.0,Master,69600.0,4.41,5.0,san francisco,2022-01-07,No
EMP01289,Legal,Lead,11,47.0,Master,61200.0,,2.0,Austin,2022-01-11,No
EMP01290,Operations,Manager,16,49.0,Bachelor,44200.0,4.54,2.0,Chicago,2022-01-14,No
EMP01291,Sales,Junior,5,55.0,Bachelor,59700.0,2.6,5.0,Seattle,2022-01-18,No
EMP01292,Legal,Director,8,47.0,PhD,95400.0,2.6,5.0,San Francisco,2022-01-21,No
EMP01293,Sales,Mid,9,34.0,Master,77300.0,2.62,5.0,Seattle,2022-01-24,No
EMP01294,Engineering,Manager,19,,Bachelor,91900.0,1.39,,Chicago,2022-01-28,No
EMP01295,Sales,Lead,13,34.0,Master,44900.0,4.9,,san francisco,2022-01-31,No
EMP01296,Legal,Junior,13,59.0,PhD,111100.0,1.55,4.0,  new york,2022-02-04,Yes
EMP01297,HR,Mid,25,46.0,Master,61000.0,2.36,1.0,san francisco,2022-02-07,Yes
EMP01298,HR,Manager,28,44.0,High School,,2.28,3.0,san francisco,2022-02-10,No
EMP01299,Operations,Mid,16,43.0,Master,71900.0,1.3,5.0,Seattle,2022-02-14,No
EMP01300,Marketing,Director,29,42.0,Associate,61500.0,1.61,,New York,2022-02-17,No
EMP01301,Engineering,Senior,26,51.0,Associate,85800.0,1.18,1.0,Chicago,2022-02-21,No
EMP01302,Finance,Lead,24,32.0,PhD,90000.0,2.17,4.0,Boston,2022-02-24,No
EMP01303,Operations,Manager,15,25.0,PhD,142200.0,4.47,3.0,Seattle,2022-02-28,No
EMP01304,Marketing,Manager,3,,PhD,91000.0,2.36,1.0,Austin,2022-03-03,No
EMP01305,Engineering,Junior,1,33.0,High School,90600.0,1.49,3.0,Chicago,2022-03-06,Yes
EMP01306,Legal,Junior,15,30.0,High School,103600.0,3.58,2.0,  new york,2022-03-10,
EMP01307,Engineering,Junior,0,53.0,Master,88300.0,4.99,5.0,Boston,2022-03-13,No
EMP01308,Legal,Mid,2,,Bachelor,74000.0,1.93,2.0,  new york,2022-03-17,No
EMP01309,Operations,Lead,22,58.0,Associate,83100.0,2.12,0.0,New York,2022-03-20,No
EMP01310,Marketing,Mid,10,45.0,Associate,96400.0,4.89,4.0,Austin,2022-03-23,No
EMP01311,Marketing,Lead,15,28.0,Associate,109800.0,1.72,5.0,Chicago,2022-03-27,
EMP01312,Sales,Manager,25,29.0,Master,37200.0,3.04,1.0,  new york,2022-03-30,Yes
EMP01313,Finance,Mid,17,54.0,Master,27700.0,1.96,3.0,Austin,2022-04-03,No
EMP01314,HR,Mid,14,46.0,PhD,108700.0,4.73,,Chicago,2022-04-06,No
EMP01315,Sales,Mid,8,22.0,Bachelor,55100.0,4.93,0.0,Chicago,2022-04-09,No
EMP01316,Engineering,Senior,11,24.0,PhD,33600.0,4.26,4.0,San Francisco,2022-04-13,Yes
EMP01317,Finance,Director,28,61.0,Master,31200.0,2.26,4.0,Seattle,2022-04-16,Yes
EMP01318,Finance,Lead,26,49.0,High School,120000.0,2.61,4.0,Chicago,2022-04-20,No
EMP01319,Marketing,Lead,17,64.0,PhD,96900.0,1.97,1.0,New York,2022-04-23,No
EMP01320,Finance,Mid,4,54.0,Master,55100.0,,5.0,Boston,2022-04-27,No
EMP01321,Operations,Senior,23,22.0,Master,56200.0,4.66,2.0,Seattle,2022-04-30,No
EMP01322,Finance,Mid,28,59.0,High School,76400.0,2.68,0.0,San Francisco,2022-05-03,No
EMP01323,Engineering,Lead,28,48.0,High School,96500.0,3.63,1.0,Seattle,2022-05-07,No
EMP01324,Operations,Director,27,59.0,High School,67600.0,1.66,3.0,Seattle,2022-05-10,No
EMP01325,Operations,Director,25,56.0,Bachelor,55300.0,2.74,1.0,Chicago,2022-05-14,No
EMP01326,Sales,Manager,7,31.0,Master,103400.0,3.53,3.0,New York,2022-05-17,No
EMP01327,Finance,Senior,2,33.0,High School,74400.0,2.54,3.0,Chicago,2022-05-20,No
EMP01328,Marketing,Director,1,31.0,Bachelor,70200.0,2.43,4.0,  new york,2022-05-24,No
EMP01329,Legal,Senior,24,55.0,Associate,,1.0,1.0,New York,2022-05-27,No
EMP01330,Sales,Mid,18,45.0,Associate,21600.0,4.22,2.0,  new york,2022-05-31,Yes
EMP01331,Marketing,Manager,7,49.0,Associate,86900.0,4.56,3.0,New York,2022-06-03,Yes
EMP01332,Finance,Lead,1,43.0,Master,85300.0,4.88,,Austin,2022-06-06,No
EMP01333,Sales,Director,18,37.0,Bachelor,40500.0,3.88,4.0,Chicago,2022-06-10,Yes
EMP01334,Finance,Director,0,,Bachelor,26500.0,3.2,2.0,san francisco,2022-06-13,No
EMP01335,Engineering,Junior,29,57.0,Associate,60900.0,2.08,1.0,san francisco,2022-06-17,No
EMP01336,Sales,Lead,26,57.0,PhD,79600.0,5.0,2.0,  new york,2022-06-20,No
EMP01337,Marketing,Director,21,64.0,Associate,82100.0,3.36,1.0,San Francisco,2022-06-24,No
EMP01338,Engineering,Director,12,44.0,Master,117600.0,3.72,3.0,Boston,2022-06-27,Yes
EMP01339,HR,Lead,22,35.0,Associate,79600.0,3.73,0.0,san francisco,2022-06-30,No
EMP01340,Marketing,Manager,19,53.0,Associate,40000.0,4.38,0.0,san francisco,2022-07-04,No
EMP01341,Legal,Senior,16,24.0,Bachelor,68700.0,1.04,5.0,Seattle,2022-07-07,No
EMP01342,Finance,Lead,2,48.0,Associate,42500.0,1.88,5.0,Austin,2022-07-11,No
EMP01343,Marketing,Senior,8,40.0,High School,70500.0,3.66,3.0,  new york,2022-07-14,Yes
EMP01344,HR,Manager,4,43.0,High School,,4.58,2.0,San Francisco,2022-07-17,No
EMP01345,Marketing,Manager,5,22.0,PhD,86500.0,3.74,1.0,Boston,2022-07-21,
EMP01346,Engineering,Mid,3,26.0,Master,57000.0,2.65,0.0,Boston,2022-07-24,Yes
EMP01347,Operations,Junior,16,54.0,Master,89800.0,2.45,1.0,Chicago,2022-07-28,
EMP01348,Marketing,Manager,29,40.0,Bachelor,55600.0,3.95,3.0,New York,2022-07-31,No
EMP01349,Sales,Manager,20,57.0,Master,5900.0,3.96,2.0,  new york,2022-08-03,No
EMP01350,Legal,Senior,20,27.0,PhD,44200.0,3.43,,Chicago,2022-08-07,No
EMP01351,HR,Manager,20,36.0,High School,86500.0,2.17,1.0,Boston,2022-08-10,No
EMP01352,Marketing,Lead,15,57.0,Bachelor,,4.7,2.0,Chicago,2022-08-14,No
EMP01353,HR,Mid,15,54.0,High School,117900.0,3.21,,Austin,2022-08-17,No
EMP01354,Operations,Mid,21,,PhD,83500.0,4.16,0.0,  new york,2022-08-21,No
EMP01355,Engineering,Lead,10,48.0,Bachelor,108700.0,1.86,1.0,San Francisco,2022-08-24,No
EMP01356,Sales,Director,1,32.0,Associate,90800.0,2.38,4.0,Boston,2022-08-27,No
EMP01357,Finance,Manager,16,44.0,Master,98400.0,4.5,0.0,  new york,2022-08-31,
EMP01358,Marketing,Junior,14,54.0,PhD,102500.0,1.2,2.0,san francisco,2022-09-03,No
EMP01359,Engineering,Manager,17,62.0,Bachelor,87200.0,,3.0,Austin,2022-09-07,
EMP01360,HR,Mid,28,50.0,High School,101900.0,2.93,4.0,San Francisco,2022-09-10,No
EMP01361,Operations,Junior,9,52.0,Bachelor,57500.0,4.0,5.0,san francisco,2022-09-13,No
EMP01362,Legal,Director,5,22.0,Associate,14300.0,2.13,1.0,Austin,2022-09-17,No
EMP01363,HR,Senior,20,55.0,PhD,91300.0,1.88,5.0,Seattle,2022-09-20,No
EMP01364,Legal,Senior,15,39.0,Bachelor,84400.0,4.7,0.0,New York,2022-09-24,
EMP01365,Operations,Manager,4,,PhD,53100.0,3.29,1.0,san francisco,2022-09-27,No
EMP01366,Legal,Manager,11,27.0,PhD,43400.0,1.42,1.0,san francisco,2022-09-30,No
EMP01367,Operations,Junior,27,61.0,High School,78300.0,1.77,4.0,New York,2022-10-04,No
EMP01368,Engineering,Junior,5,22.0,Master,92900.0,5.0,4.0,New York,2022-10-07,No
EMP01369,Marketing,Director,13,63.0,Associate,-1000.0,1.78,4.0,Seattle,2022-10-11,No
EMP01370,Finance,Manager,25,51.0,Bachelor,49500.0,3.44,4.0,Boston,2022-10-14,No
EMP01371,Marketing,Mid,22,25.0,Master,55100.0,2.68,3.0,Boston,2022-10-17,Yes
EMP01372,Sales,Senior,15,53.0,High School,91700.0,4.54,2.0,Seattle,2022-10-21,No
EMP01373,Marketing,Director,24,31.0,Master,,4.02,4.0,New York,2022-10-24,No
EMP01374,Operations,Junior,6,64.0,PhD,,3.39,0.0,New York,2022-10-28,No
EMP01375,Operations,Mid,1,26.0,PhD,66900.0,,1.0,San Francisco,2022-10-31,No
EMP01376,Sales,Manager,5,30.0,Associate,93500.0,4.52,5.0,San Francisco,2022-11-04,No
EMP01377,HR,Lead,8,26.0,Bachelor,74000.0,2.78,4.0,san francisco,2022-11-07,No
EMP01378,Operations,Junior,6,32.0,Bachelor,56900.0,4.73,0.0,Chicago,2022-11-10,Yes
EMP01379,Sales,Director,1,56.0,High School,98200.0,2.98,3.0,san francisco,2022-11-14,No
EMP01380,Operations,Lead,18,48.0,Associate,50200.0,3.78,0.0,  new york,2022-11-17,No
EMP01381,Finance,Mid,7,25.0,Bachelor,76900.0,1.28,5.0,  new york,2022-11-21,No
EMP01382,Operations,Senior,10,31.0,PhD,79400.0,3.98,5.0,  new york,2022-11-24,Yes
EMP01383,Engineering,Mid,24,60.0,Associate,72000.0,2.35,0.0,Austin,2022-11-27,No
EMP01384,Sales,Senior,3,54.0,Master,99800.0,2.41,3.0,San Francisco,2022-12-01,No
EMP01385,Legal,Mid,15,59.0,Associate,,1.47,5.0,San Francisco,2022-12-04,No
EMP01386,Marketing,Junior,24,29.0,Associate,86300.0,1.59,3.0,San Francisco,2022-12-08,No
EMP01387,Sales,Junior,17,45.0,Bachelor,76700.0,1.74,1.0,San Francisco,2022-12-11,No
EMP01388,HR,Director,12,60.0,High School,121400.0,,4.0,san francisco,2022-12-14,No
EMP01389,Operations,Lead,26,54.0,High School,111600.0,4.57,5.0,Seattle,2022-12-18,No
EMP01390,Sales,Mid,4,62.0,Bachelor,98000.0,2.47,0.0,Chicago,2022-12-21,No
EMP01391,Finance,Mid,26,64.0,Bachelor,93900.0,3.9,2.0,San Francisco,2022-12-25,No
EMP01392,Sales,Lead,1,,Bachelor,59900.0,1.33,2.0,Boston,2022-12-28,No
EMP01393,Finance,Manager,10,23.0,High School,73800.0,3.36,,Austin,2023-01-01,No
EMP01394,Operations,Director,0,,Bachelor,90900.0,2.93,1.0,  new york,2023-01-04,No
EMP01395,Marketing,Mid,12,56.0,Master,101300.0,4.91,2.0,San Francisco,2023-01-07,No
EMP01396,Operations,Director,29,38.0,Master,97300.0,4.38,1.0,Seattle,2023-01-11,No
EMP01397,HR,Mid,4,63.0,PhD,89500.0,,4.0,Boston,2023-01-14,No
EMP01398,Engineering,Mid,17,24.0,Master,125000.0,4.1,,  new york,2023-01-18,No
EMP01399,Marketing,Manager,13,43.0,Associate,71600.0,1.77,1.0,New York,2023-01-21,
EMP01400,Marketing,Junior,12,56.0,PhD,100300.0,3.25,3.0,san francisco,2023-01-24,No
